angle,dx,dy,true_dx,true_dy,response,contrast,entropy,gradient_energy,mean_brightness,median_brightness,sharpness,dynamic_range,snr,motion_magnitude,delta_response,delta_entropy,delta_gradient_energy,delta_sharpness,delta_motion_mag,psnr,ssim,ms_ssim,vif,fsim,deviation_dx,deviation_dy
0.0,-8.998,11.995,-9.0,12.0,0.938,0.131,6.953,0.01,0.637,0.647,3495.47,1.0,13.763,14.994,-0.028,0.008,0.0,-21.36,5.511,15.546,0.059,0.159,0.004,0.671,-0.002,0.005
0.0,-8.993,13.002,-9.0,13.0,0.936,0.13,6.953,0.01,0.638,0.647,3474.14,1.0,13.818,15.809,-0.001,-0.0,-0.0,-21.33,0.815,15.573,0.061,0.16,0.004,0.672,-0.007,-0.002
0.0,-8.989,7.999,-9.0,8.0,0.954,0.128,6.952,0.01,0.645,0.655,3361.424,1.0,14.055,12.033,0.018,-0.001,-0.0,-112.716,-3.776,15.725,0.065,0.183,0.005,0.674,-0.011,0.001
0.0,9.999,-11.002,10.0,-11.0,0.936,0.129,6.949,0.01,0.642,0.651,3620.82,1.0,13.918,14.867,-0.018,-0.003,0.001,259.397,2.834,15.524,0.063,0.152,0.005,0.671,0.001,0.002
0.0,10.007,0.988,10.0,1.0,0.964,0.131,6.963,0.01,0.639,0.651,3663.673,1.0,13.743,10.056,0.028,0.014,0.0,42.853,-4.811,15.675,0.074,0.223,0.006,0.682,-0.007,0.012
0.0,10.993,-0.993,11.0,-1.0,0.962,0.131,6.963,0.01,0.64,0.651,3662.018,1.0,13.81,11.038,-0.002,-0.0,-0.0,-1.655,0.982,15.59,0.065,0.203,0.005,0.677,0.007,-0.007
0.0,10.997,-2.999,11.0,-3.0,0.958,0.131,6.962,0.01,0.639,0.651,3674.483,1.0,13.764,11.399,-0.005,-0.001,0.0,12.465,0.361,15.575,0.073,0.195,0.005,0.676,0.003,-0.001
0.0,10.99,-7.004,11.0,-7.0,0.947,0.13,6.958,0.01,0.641,0.651,3650.406,1.0,13.851,13.032,-0.011,-0.004,-0.0,-24.077,1.633,15.579,0.072,0.187,0.005,0.671,0.01,0.004
0.0,11.001,7.988,11.0,8.0,0.943,0.131,6.967,0.01,0.64,0.651,3609.263,1.0,13.782,13.595,-0.004,0.009,-0.0,-41.143,0.564,15.593,0.071,0.186,0.005,0.678,-0.001,0.012
0.0,11.998,10.993,12.0,11.0,0.93,0.133,6.968,0.011,0.642,0.655,3720.993,1.0,13.657,16.273,-0.013,0.001,0.0,111.73,2.677,15.409,0.07,0.173,0.005,0.677,0.002,0.007
0.0,11.994,1.997,12.0,2.0,0.96,0.13,6.967,0.01,0.642,0.655,3620.625,1.0,13.836,12.159,0.029,-0.001,-0.0,-100.368,-4.114,15.617,0.081,0.198,0.006,0.679,0.006,0.003
0.0,12.985,-11.999,13.0,-12.0,0.927,0.131,6.951,0.01,0.644,0.659,3718.601,1.0,13.844,17.68,-0.033,-0.016,0.0,97.976,5.521,15.371,0.057,0.134,0.004,0.667,0.015,-0.001
0.0,12.994,-14.007,13.0,-14.0,0.92,0.13,6.948,0.01,0.641,0.655,3689.162,1.0,13.856,19.106,-0.007,-0.003,-0.0,-29.44,1.426,15.417,0.065,0.146,0.004,0.665,0.006,0.007
0.0,12.986,-1.998,13.0,-2.0,0.956,0.13,6.965,0.01,0.644,0.655,3612.147,1.0,13.91,13.139,0.036,0.017,-0.0,-77.014,-5.967,15.504,0.059,0.172,0.005,0.673,0.014,-0.002
0.0,12.999,10.996,13.0,11.0,0.928,0.132,6.969,0.011,0.637,0.651,3686.537,1.0,13.65,17.026,-0.028,0.004,0.0,74.39,3.887,15.41,0.072,0.17,0.005,0.677,0.001,0.004
0.0,12.993,12.993,13.0,13.0,0.919,0.132,6.969,0.01,0.642,0.655,3635.465,1.0,13.76,18.375,-0.009,-0.0,-0.0,-51.073,1.349,15.395,0.069,0.166,0.005,0.677,0.007,0.007
0.0,0.99,0.001,1.0,0.0,0.991,0.129,6.952,0.01,0.645,0.659,3512.31,1.0,13.945,0.99,0.072,-0.017,-0.0,-123.155,-17.384,20.9,0.652,0.883,0.179,0.849,0.01,-0.001
0.0,0.998,-10.998,1.0,-11.0,0.952,0.128,6.938,0.01,0.642,0.651,3510.575,1.0,13.994,11.043,-0.038,-0.014,-0.0,-1.735,10.053,15.947,0.083,0.269,0.009,0.692,0.002,-0.002
0.0,0.993,-11.993,1.0,-12.0,0.949,0.129,6.937,0.01,0.64,0.651,3570.718,1.0,13.89,12.034,-0.003,-0.001,0.0,60.143,0.991,15.888,0.081,0.253,0.008,0.691,0.007,-0.007
0.0,0.996,-2.002,1.0,-2.0,0.987,0.129,6.95,0.01,0.642,0.655,3486.438,1.0,13.961,2.236,0.038,0.013,-0.0,-84.28,-9.799,16.528,0.119,0.547,0.051,0.76,0.004,0.002
0.0,1.003,6.999,1.0,7.0,0.971,0.13,6.955,0.01,0.639,0.651,3538.957,1.0,13.807,7.07,-0.016,0.005,0.0,52.519,4.834,16.12,0.105,0.321,0.011,0.703,-0.003,0.001
0.0,1.996,-1.997,2.0,-2.0,0.985,0.129,6.951,0.01,0.642,0.655,3497.958,1.0,13.951,2.823,0.013,-0.003,-0.0,-40.999,-4.247,16.262,0.064,0.45,0.035,0.739,0.004,-0.003
0.0,2.004,0.989,2.0,1.0,0.986,0.13,6.954,0.01,0.639,0.651,3560.071,1.0,13.81,2.235,0.001,0.002,0.0,62.113,-0.589,16.312,0.061,0.48,0.04,0.759,-0.004,0.011
0.0,1.994,2.988,2.0,3.0,0.984,0.131,6.955,0.01,0.637,0.651,3587.948,1.0,13.754,3.593,-0.002,0.001,0.0,27.877,1.358,15.818,0.014,0.25,0.017,0.723,0.006,0.012
0.0,2.007,8.986,2.0,9.0,0.96,0.131,6.957,0.01,0.641,0.651,3560.128,1.0,13.791,9.207,-0.025,0.002,-0.0,-27.82,5.615,15.949,0.087,0.283,0.009,0.695,-0.007,0.014
0.0,2.995,-0.009,3.0,0.0,0.984,0.13,6.954,0.01,0.64,0.651,3542.885,1.0,13.873,2.995,0.025,-0.002,-0.0,-17.243,-6.212,16.612,0.139,0.469,0.031,0.742,0.005,0.009
0.0,2.992,-0.995,3.0,-1.0,0.985,0.13,6.953,0.01,0.641,0.651,3559.79,1.0,13.882,3.153,0.0,-0.002,0.0,16.906,0.158,16.45,0.108,0.453,0.029,0.733,0.008,-0.005
0.0,2.997,-3.0,3.0,-3.0,0.979,0.13,6.952,0.01,0.64,0.651,3570.129,1.0,13.834,4.241,-0.006,-0.001,0.0,10.339,1.087,16.112,0.064,0.35,0.018,0.71,0.003,-0.0
0.0,3.001,2.993,3.0,3.0,0.979,0.129,6.956,0.01,0.642,0.655,3511.531,1.0,13.919,4.238,0.0,0.004,-0.0,-58.598,-0.003,15.751,0.006,0.177,0.012,0.714,-0.001,0.007
0.0,3.997,6.991,4.0,7.0,0.962,0.131,6.958,0.01,0.638,0.651,3552.07,1.0,13.783,8.053,-0.017,0.003,0.0,40.54,3.815,15.904,0.073,0.247,0.007,0.694,0.003,0.009
0.0,4.985,-10.006,5.0,-10.0,0.95,0.128,6.945,0.01,0.645,0.655,3502.97,1.0,14.052,11.179,-0.012,-0.013,-0.0,-49.101,3.126,15.832,0.067,0.218,0.006,0.685,0.015,0.006
0.0,4.988,-3.996,5.0,-4.0,0.971,0.131,6.953,0.01,0.642,0.655,3618.802,1.0,13.823,6.391,0.022,0.008,0.0,115.832,-4.788,16.004,0.08,0.295,0.009,0.693,0.012,-0.004
0.0,4.991,3.999,5.0,4.0,0.973,0.131,6.959,0.01,0.641,0.655,3609.559,1.0,13.784,6.396,0.001,0.005,-0.0,-9.244,0.004,15.701,0.045,0.204,0.006,0.697,0.009,0.001
0.0,4.993,7.998,5.0,8.0,0.958,0.13,6.96,0.01,0.64,0.651,3525.418,1.0,13.83,9.428,-0.015,0.001,-0.0,-84.14,3.033,15.875,0.073,0.239,0.006,0.692,0.007,0.002
0.0,6.004,7.991,6.0,8.0,0.952,0.13,6.961,0.01,0.64,0.651,3539.745,1.0,13.824,9.995,-0.006,0.002,0.0,14.327,0.567,15.808,0.075,0.229,0.006,0.689,-0.004,0.009
0.0,6.995,-7.008,7.0,-7.0,0.955,0.129,6.953,0.01,0.643,0.655,3568.846,1.0,13.942,9.901,0.003,-0.008,-0.0,29.102,-0.094,15.813,0.069,0.228,0.006,0.68,0.005,0.008
0.0,7.002,-8.997,7.0,-9.0,0.948,0.126,6.95,0.01,0.65,0.663,3424.54,1.0,14.24,11.4,-0.008,-0.003,-0.0,-144.306,1.499,15.856,0.076,0.22,0.006,0.679,-0.002,-0.003
0.0,7.0,2.007,7.0,2.0,0.97,0.129,6.961,0.01,0.643,0.655,3543.502,1.0,13.938,7.282,0.022,0.011,0.0,118.962,-4.118,15.897,0.074,0.238,0.006,0.692,0.0,-0.007
0.0,7.997,-14.005,8.0,-14.0,0.928,0.129,6.943,0.01,0.643,0.659,3573.894,1.0,13.96,16.127,-0.042,-0.018,0.0,30.392,8.846,15.64,0.067,0.17,0.005,0.678,0.003,0.005
0.0,7.991,-3.996,8.0,-4.0,0.962,0.13,6.955,0.01,0.641,0.651,3575.794,1.0,13.866,8.935,0.034,0.012,0.0,1.9,-7.193,15.772,0.062,0.226,0.006,0.681,0.009,-0.004
0.0,7.998,-7.002,8.0,-7.0,0.954,0.129,6.953,0.01,0.643,0.655,3548.064,1.0,13.938,10.63,-0.009,-0.001,-0.0,-27.729,1.695,15.745,0.067,0.206,0.005,0.677,0.002,0.002
0.0,7.99,-9.008,8.0,-9.0,0.947,0.129,6.949,0.01,0.642,0.651,3568.589,1.0,13.911,12.041,-0.006,-0.004,0.0,20.525,1.411,15.682,0.067,0.193,0.005,0.675,0.01,0.008
0.0,8.003,4.997,8.0,5.0,0.962,0.13,6.962,0.01,0.641,0.655,3541.273,1.0,13.877,9.435,0.015,0.013,-0.0,-27.317,-2.606,15.69,0.063,0.203,0.005,0.687,-0.003,0.003
0.0,8.009,9.002,8.0,9.0,0.945,0.13,6.963,0.01,0.641,0.655,3513.54,1.0,13.866,12.049,-0.017,0.001,-0.0,-27.732,2.614,15.691,0.066,0.203,0.005,0.683,-0.009,-0.002
0.0,8.99,-14.009,9.0,-14.0,0.925,0.13,6.944,0.01,0.639,0.655,3671.471,1.0,13.838,16.646,-0.02,-0.019,0.0,157.931,4.597,15.553,0.066,0.164,0.005,0.674,0.01,0.009
0.0,8.99,-6.004,9.0,-6.0,0.956,0.131,6.955,0.01,0.638,0.651,3687.889,1.0,13.753,10.811,0.031,0.012,0.0,16.417,-5.835,15.676,0.07,0.202,0.005,0.676,0.01,0.004
0.0,8.999,9.996,9.0,10.0,0.942,0.132,6.964,0.01,0.636,0.651,3638.16,1.0,13.684,13.45,-0.014,0.009,-0.0,-49.729,2.64,15.57,0.062,0.189,0.005,0.681,0.001,0.004
0.0,9.005,5.991,9.0,6.0,0.956,0.13,6.963,0.01,0.641,0.655,3568.203,1.0,13.866,10.816,0.014,-0.001,-0.0,-69.957,-2.635,15.646,0.063,0.191,0.005,0.684,-0.005,0.009
-2.0,8.161,1.31,8.0,3.0,0.633,0.156,7.243,0.006,0.453,0.447,1311.993,1.0,9.235,8.265,-0.033,-0.01,-0.0,-4.283,-2.736,14.653,0.111,0.238,0.014,0.661,-0.161,1.69
-1.9,5.106,2.374,5.0,4.0,0.659,0.154,7.239,0.006,0.446,0.443,1292.409,1.0,9.228,5.631,-0.045,0.048,-0.0,-5.222,-1.142,15.392,0.163,0.373,0.028,0.673,-0.106,1.626
-1.8,0.024,4.425,0.0,6.0,0.683,0.156,7.232,0.006,0.452,0.443,1305.067,1.0,9.234,4.425,-0.053,0.0,-0.0,-44.841,0.697,15.726,0.153,0.401,0.029,0.683,-0.024,1.575
-1.8,-9.36,-16.3,-10.0,-14.0,0.51,0.145,7.122,0.005,0.44,0.431,1264.999,1.0,9.679,18.796,-0.227,-0.119,-0.0,-82.479,12.083,13.947,0.124,0.147,0.013,0.657,-0.64,2.3
-1.8,-8.088,8.376,-8.0,10.0,0.669,0.155,7.221,0.006,0.452,0.447,1291.155,1.0,9.303,11.643,-0.229,0.063,0.0,82.031,3.025,14.337,0.087,0.102,0.007,0.642,0.088,1.624
-1.7,0.465,-6.526,0.0,-5.0,0.665,0.151,7.184,0.006,0.445,0.439,1244.977,1.0,9.402,6.542,-0.304,-0.013,-0.0,-167.32,2.797,15.4,0.173,0.413,0.032,0.677,-0.465,1.526
-1.7,-10.109,6.471,-10.0,8.0,0.693,0.153,7.206,0.006,0.451,0.443,1260.1,1.0,9.37,12.003,-0.255,-0.018,-0.001,-671.188,-0.219,14.49,0.109,0.143,0.009,0.645,0.109,1.529
-1.7,-1.867,-4.442,-2.0,-3.0,0.687,0.152,7.188,0.006,0.447,0.439,1250.777,1.0,9.397,4.819,-0.274,-0.0,-0.0,-117.654,-0.543,16.499,0.279,0.573,0.08,0.717,-0.133,1.442
-1.7,9.121,0.591,9.0,2.0,0.693,0.156,7.239,0.006,0.453,0.447,1292.859,1.0,9.256,9.14,-0.158,-0.033,-0.0,-53.374,-4.393,14.578,0.106,0.214,0.013,0.657,-0.121,1.409
-1.5,-0.018,3.728,0.0,5.0,0.736,0.155,7.232,0.006,0.45,0.443,1349.909,1.0,9.23,3.728,-0.025,0.017,0.0,16.086,3.572,16.12,0.176,0.466,0.038,0.693,0.018,1.272
-1.5,-0.061,6.713,0.0,8.0,0.737,0.156,7.241,0.006,0.449,0.443,1347.478,1.0,9.202,6.713,0.053,0.009,0.0,42.41,2.289,15.031,0.123,0.291,0.018,0.672,0.061,1.287
-1.4,-0.091,8.791,0.0,10.0,0.753,0.157,7.247,0.006,0.452,0.447,1361.728,1.0,9.182,8.791,-0.182,0.089,0.001,181.06,0.15,14.619,0.113,0.222,0.014,0.663,0.091,1.209
-1.4,0.03,-0.153,0.0,1.0,0.761,0.154,7.215,0.006,0.448,0.443,1333.823,1.0,9.293,0.156,-0.196,-0.06,-0.002,-1666.605,-11.827,18.323,0.396,0.77,0.139,0.76,-0.03,0.847
-1.4,-4.028,1.827,-4.0,3.0,0.758,0.153,7.214,0.006,0.446,0.439,1310.949,1.0,9.303,4.423,-0.222,0.024,0.0,156.647,0.425,16.304,0.182,0.46,0.04,0.696,0.028,1.173
-1.4,8.866,10.225,9.0,11.0,0.851,0.16,7.272,0.006,0.458,0.455,1346.233,1.0,9.153,13.534,-0.058,0.076,0.0,35.322,2.508,14.061,0.117,0.139,0.011,0.653,0.134,0.775
-1.2,-3.055,0.293,-3.0,1.0,0.898,0.154,7.201,0.006,0.451,0.443,1270.854,1.0,9.35,3.069,-0.07,0.017,-0.001,-649.128,-6.376,17.234,0.276,0.624,0.075,0.718,0.055,0.707
-1.2,-8.982,-8.532,-9.0,-8.0,0.85,0.147,7.147,0.005,0.442,0.435,1205.676,1.0,9.581,12.388,-0.113,0.004,0.0,95.872,1.631,14.326,0.103,0.149,0.01,0.654,-0.018,0.532
-1.2,4.081,-10.593,4.0,-10.0,0.906,0.148,7.171,0.005,0.442,0.431,1223.845,1.0,9.467,11.352,-0.006,-0.07,-0.0,-145.4,5.936,14.206,0.086,0.093,0.007,0.647,-0.081,0.593
-1.2,5.113,-12.558,5.0,-12.0,0.902,0.149,7.163,0.006,0.445,0.435,1236.817,1.0,9.506,13.559,-0.06,-0.079,-0.0,-162.827,8.095,13.991,0.09,0.058,0.006,0.64,-0.113,0.558
-1.2,7.141,-14.528,7.0,-14.0,0.894,0.149,7.159,0.006,0.446,0.439,1248.311,1.0,9.525,16.188,-0.034,-0.095,-0.0,16.694,5.697,13.846,0.097,0.051,0.007,0.638,-0.141,0.528
-1.1,-12.038,-3.692,-12.0,-3.0,0.889,0.148,7.16,0.006,0.444,0.439,1261.384,1.0,9.547,12.591,-0.066,0.009,0.0,144.343,0.446,14.364,0.103,0.146,0.009,0.643,0.038,0.692
-1.1,-2.124,8.336,-2.0,9.0,0.901,0.154,7.235,0.006,0.446,0.443,1294.036,1.0,9.229,8.603,-0.017,0.003,-0.0,-12.53,-0.033,14.746,0.101,0.199,0.011,0.661,0.124,0.664
-1.1,-5.983,-5.502,-6.0,-5.0,0.879,0.15,7.172,0.006,0.447,0.443,1296.681,1.0,9.464,8.128,-0.053,-0.024,0.0,72.597,3.091,15.058,0.136,0.307,0.017,0.669,-0.017,0.502
-1.1,12.008,-0.492,12.0,0.0,0.921,0.156,7.238,0.006,0.454,0.447,1341.092,1.0,9.283,12.018,0.024,0.041,-0.0,-44.539,-2.538,14.349,0.108,0.171,0.013,0.65,-0.008,0.492
-1.0,-4.894,-14.46,-5.0,-14.0,0.88,0.145,7.135,0.005,0.438,0.427,1299.211,1.0,9.599,15.266,0.122,-0.079,-0.0,-11.738,10.843,14.134,0.123,0.159,0.016,0.664,-0.106,0.46
-1.0,11.111,-9.405,11.0,-9.0,0.897,0.153,7.197,0.006,0.454,0.443,1385.631,1.0,9.411,14.557,-0.065,0.003,0.0,223.603,1.415,13.971,0.096,0.121,0.008,0.64,-0.111,0.405
-1.0,3.075,-8.446,3.0,-8.0,0.907,0.152,7.184,0.006,0.448,0.439,1361.439,1.0,9.406,8.988,-0.026,-0.058,0.0,118.138,-0.432,14.448,0.081,0.156,0.008,0.653,-0.075,0.446
-1.0,2.895,10.529,3.0,11.0,0.9,0.16,7.259,0.006,0.458,0.455,1395.231,1.0,9.156,10.92,-0.007,0.074,0.0,33.792,1.932,14.399,0.14,0.23,0.018,0.666,0.105,0.471
-1.0,2.959,4.537,3.0,5.0,0.912,0.158,7.241,0.006,0.455,0.451,1369.245,1.0,9.207,5.417,0.012,-0.017,-0.0,-25.985,-5.503,15.615,0.188,0.434,0.036,0.686,0.041,0.463
-0.9,-13.921,-10.45,-14.0,-10.0,0.88,0.147,7.121,0.006,0.451,0.439,1319.007,1.0,9.718,17.407,0.35,-0.031,0.0,94.126,3.179,13.855,0.102,0.065,0.008,0.646,-0.079,0.45
-0.9,7.989,3.61,8.0,4.0,0.921,0.157,7.244,0.006,0.455,0.447,1291.949,1.0,9.238,8.767,0.289,0.002,-0.0,-20.044,0.502,14.624,0.101,0.217,0.011,0.653,0.011,0.39
-0.8,-12.919,-12.406,-13.0,-12.0,0.891,0.145,7.109,0.005,0.447,0.439,1200.728,1.0,9.773,17.912,-0.037,-0.037,-0.0,-56.327,5.023,13.825,0.092,0.074,0.008,0.649,-0.081,0.406
-0.8,-4.935,-9.374,-5.0,-9.0,0.923,0.147,7.153,0.005,0.442,0.435,1191.355,1.0,9.551,10.594,0.043,0.018,-0.0,-107.856,-4.672,14.588,0.139,0.235,0.021,0.674,-0.065,0.374
-0.8,-4.998,0.626,-5.0,1.0,0.932,0.152,7.196,0.006,0.449,0.439,1224.084,1.0,9.39,5.037,0.009,0.042,0.0,32.73,-5.557,16.154,0.167,0.448,0.034,0.686,-0.002,0.374
-0.8,-6.028,3.608,-6.0,4.0,0.924,0.154,7.205,0.006,0.452,0.447,1246.829,1.0,9.358,7.025,0.045,0.034,0.0,-49.852,-1.103,15.292,0.123,0.299,0.019,0.667,0.028,0.392
-0.8,10.025,-0.342,10.0,0.0,0.926,0.155,7.227,0.006,0.453,0.443,1199.015,1.0,9.322,10.031,0.076,0.08,0.0,-6.662,-2.357,14.6,0.117,0.212,0.014,0.655,-0.025,0.342
-0.8,12.012,2.66,12.0,3.0,0.919,0.157,7.245,0.006,0.457,0.447,1216.416,1.0,9.281,12.303,-0.001,-0.034,-0.0,-86.309,-4.889,14.12,0.087,0.126,0.008,0.642,-0.012,0.34
-0.8,6.117,-12.326,6.0,-12.0,0.92,0.15,7.161,0.006,0.449,0.439,1200.645,1.0,9.533,13.76,0.246,-0.083,-0.0,-106.695,4.72,13.969,0.086,0.041,0.006,0.64,-0.117,0.326
-0.8,5.954,8.638,6.0,9.0,0.928,0.158,7.254,0.006,0.455,0.451,1231.617,1.0,9.206,10.491,0.258,0.044,-0.0,-109.328,4.45,14.504,0.137,0.226,0.016,0.668,0.046,0.362
-0.7,-0.988,-0.319,-1.0,0.0,0.957,0.152,7.205,0.006,0.446,0.435,1268.145,1.0,9.338,1.038,0.226,0.019,-0.0,-73.54,-16.113,20.583,0.586,0.875,0.219,0.808,-0.012,0.319
-0.7,-6.007,4.664,-6.0,5.0,0.94,0.154,7.21,0.006,0.45,0.443,1309.701,1.0,9.32,7.605,0.016,0.004,0.0,62.871,0.58,15.056,0.105,0.252,0.014,0.657,0.007,0.336
-0.6,-0.949,-5.277,-1.0,-5.0,0.961,0.15,7.188,0.006,0.441,0.435,1368.431,1.0,9.375,5.362,-0.008,-0.007,-0.002,-1580.419,-4.677,15.635,0.172,0.441,0.036,0.689,-0.051,0.277
-0.6,4.006,3.715,4.0,4.0,0.962,0.156,7.242,0.006,0.449,0.443,1399.644,1.0,9.192,5.463,-0.016,0.014,0.0,196.945,0.559,15.595,0.164,0.425,0.029,0.679,-0.006,0.285
-0.5,9.976,10.759,10.0,11.0,0.938,0.159,7.28,0.006,0.455,0.451,1402.556,1.0,9.136,14.672,-0.029,0.033,-0.002,-1615.584,3.48,13.96,0.106,0.121,0.01,0.653,0.024,0.241
-0.5,12.012,5.772,12.0,6.0,0.942,0.159,7.267,0.006,0.459,0.451,1423.503,1.0,9.182,13.327,0.023,0.022,0.0,207.087,1.023,13.959,0.095,0.103,0.008,0.643,-0.012,0.228
-0.5,5.091,-13.196,5.0,-13.0,0.948,0.149,7.162,0.006,0.444,0.435,1356.988,1.0,9.494,14.144,0.047,-0.001,0.0,120.171,0.585,14.0,0.089,0.041,0.006,0.643,-0.091,0.196
-0.5,8.002,5.757,8.0,6.0,0.958,0.159,7.259,0.006,0.458,0.451,1444.991,1.0,9.176,9.858,0.037,0.014,0.0,153.043,1.091,14.425,0.103,0.192,0.011,0.651,-0.002,0.243
-0.4,-7.92,-11.197,-8.0,-11.0,0.945,0.146,7.126,0.005,0.446,0.435,1166.156,1.0,9.691,13.715,-0.005,0.003,0.0,69.946,1.019,14.192,0.115,0.148,0.012,0.662,-0.08,0.197
-0.4,4.023,2.805,4.0,3.0,0.979,0.156,7.228,0.006,0.454,0.447,1202.699,1.0,9.287,4.905,0.073,0.057,0.0,-21.147,-6.448,15.845,0.17,0.461,0.032,0.68,-0.023,0.195
-0.3,-9.976,2.826,-10.0,3.0,0.96,0.151,7.179,0.005,0.451,0.443,1146.663,1.0,9.502,10.368,0.034,0.014,-0.0,-57.865,0.244,14.694,0.117,0.209,0.015,0.652,-0.024,0.174
-0.3,-13.948,-12.152,-14.0,-12.0,0.925,0.143,7.096,0.005,0.445,0.435,1096.364,1.0,9.853,18.499,0.046,-0.025,-0.001,-222.643,1.092,13.889,0.092,0.063,0.008,0.646,-0.052,0.152
-0.3,11.045,-7.122,11.0,-7.0,0.962,0.152,7.194,0.006,0.453,0.443,1162.027,1.0,9.458,13.142,0.265,-0.036,-0.0,-116.518,2.261,14.251,0.109,0.158,0.011,0.644,-0.045,0.122
-0.3,1.039,-1.146,1.0,-1.0,0.986,0.154,7.199,0.006,0.453,0.443,1163.923,1.0,9.379,1.547,0.338,0.06,0.0,-72.05,-10.015,19.605,0.513,0.849,0.166,0.784,-0.039,0.146
0.0,0.0,0.0,0.0,0.0,1.0,0.16,7.241,0.008,0.446,0.439,3041.657,1.0,8.912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
0.0,0.014,11.983,0.0,12.0,0.957,0.163,7.275,0.008,0.449,0.451,3000.428,1.0,8.81,11.983,0.204,0.028,0.002,1638.7,3.192,14.042,0.105,0.16,0.01,0.656,-0.014,0.017
0.0,-0.999,-9.989,-1.0,-10.0,0.968,0.153,7.196,0.008,0.437,0.431,2948.851,1.0,9.1,10.039,0.012,-0.01,0.002,1680.706,9.001,14.45,0.12,0.207,0.015,0.665,-0.001,-0.011
0.0,10.009,-5.009,10.0,-5.0,0.967,0.159,7.247,0.008,0.444,0.443,3018.14,1.0,8.941,11.192,0.041,0.019,0.002,1819.126,1.161,14.307,0.107,0.194,0.012,0.645,-0.009,0.009
-0.0,6.995,10.984,7.0,11.0,0.948,0.164,7.293,0.008,0.451,0.451,3009.921,1.0,8.773,13.023,0.053,0.134,0.002,1761.611,-3.165,13.923,0.111,0.173,0.013,0.661,0.005,0.016
0.1,-9.996,7.032,-10.0,7.0,0.948,0.154,7.225,0.007,0.445,0.439,1931.288,1.0,9.232,12.221,-0.011,0.046,0.001,784.625,1.853,14.257,0.1,0.149,0.009,0.639,-0.004,-0.032
0.1,-3.017,-8.951,-3.0,-9.0,0.969,0.149,7.184,0.006,0.439,0.431,1919.982,1.0,9.36,9.445,0.208,-0.011,0.001,588.563,6.448,14.717,0.14,0.259,0.021,0.673,0.017,-0.049
0.1,-7.01,-0.948,-7.0,-1.0,0.972,0.153,7.209,0.006,0.444,0.435,1938.402,1.0,9.267,7.074,0.032,-0.001,0.001,628.701,-0.531,15.062,0.112,0.306,0.016,0.661,0.01,-0.052
0.2,13.01,8.063,13.0,8.0,0.93,0.159,7.272,0.006,0.459,0.455,1419.253,1.0,9.188,15.306,0.241,0.029,0.0,92.39,2.227,13.869,0.097,0.084,0.008,0.645,-0.01,-0.063
0.3,-12.007,-1.827,-12.0,-2.0,0.956,0.148,7.151,0.005,0.446,0.435,1117.041,1.0,9.606,12.145,0.196,-0.039,-0.0,-152.641,-1.975,14.362,0.089,0.141,0.009,0.645,0.007,-0.173
0.3,-8.028,-9.835,-8.0,-10.0,0.95,0.144,7.123,0.005,0.441,0.431,1096.21,1.0,9.715,12.696,0.087,-0.064,-0.001,-166.976,4.934,14.378,0.112,0.152,0.011,0.66,0.028,-0.165
0.3,-9.029,-5.848,-9.0,-6.0,0.963,0.146,7.143,0.005,0.443,0.435,1109.805,1.0,9.631,10.757,0.227,-0.025,-0.0,-222.969,1.745,14.529,0.095,0.152,0.009,0.651,0.029,-0.152
0.3,10.941,-13.9,11.0,-14.0,0.949,0.149,7.154,0.005,0.45,0.439,1136.537,1.0,9.586,17.69,0.012,-0.125,-0.001,-266.019,3.017,13.845,0.096,0.079,0.007,0.637,0.059,-0.1
0.4,-3.994,0.186,-4.0,0.0,0.98,0.15,7.19,0.005,0.443,0.435,1154.301,1.0,9.42,3.998,0.082,-0.011,-0.0,-116.553,0.929,16.594,0.214,0.547,0.048,0.695,-0.006,-0.186
0.5,-13.983,5.255,-14.0,5.0,0.929,0.149,7.184,0.006,0.443,0.435,1394.272,1.0,9.466,14.938,0.022,-0.011,-0.0,64.105,-4.338,14.279,0.119,0.186,0.014,0.643,-0.017,-0.255
0.5,1.01,6.214,1.0,6.0,0.971,0.157,7.24,0.006,0.453,0.447,1446.317,1.0,9.208,6.296,-0.016,0.041,0.0,282.395,4.749,15.227,0.154,0.386,0.029,0.68,-0.01,-0.214
0.6,-0.037,-3.745,0.0,-4.0,0.969,0.153,7.197,0.006,0.449,0.443,1412.297,1.0,9.353,3.745,0.266,0.057,0.0,122.744,-8.086,16.432,0.199,0.533,0.05,0.704,0.037,-0.255
0.6,-1.999,2.254,-2.0,2.0,0.974,0.155,7.215,0.006,0.452,0.447,1433.177,1.0,9.296,3.013,0.287,0.027,0.0,182.4,-1.805,17.002,0.277,0.646,0.068,0.706,-0.001,-0.254
0.7,-12.022,-4.647,-12.0,-5.0,0.928,0.146,7.147,0.006,0.443,0.435,1257.055,1.0,9.613,12.889,0.039,-0.013,-0.0,-4.329,0.297,14.248,0.093,0.104,0.008,0.643,0.022,-0.353
0.7,-13.921,13.334,-14.0,13.0,0.907,0.153,7.196,0.006,0.452,0.447,1330.167,1.0,9.44,19.277,-0.019,0.1,0.001,233.803,0.777,13.834,0.099,0.104,0.008,0.631,-0.079,-0.334
