angle,dx,dy,true_dx,true_dy,response,contrast,entropy,gradient_energy,mean_brightness,median_brightness,sharpness,dynamic_range,snr,motion_magnitude,delta_response,delta_entropy,delta_gradient_energy,delta_sharpness,delta_motion_mag,psnr,ssim,ms_ssim,vif,fsim,deviation_dx,deviation_dy
-4.6,-0.518,0.773,0.0,0.0,0.275,0.16,7.106,0.005,0.631,0.643,789.998,1.0,11.896,0.931,-0.013,-0.0,0.0,7.322,0.041,15.79,0.265,0.464,0.049,0.631,0.518,-0.773
-4.5,-0.461,0.761,0.0,0.0,0.287,0.159,7.106,0.005,0.634,0.647,782.675,1.0,12.017,0.89,-0.004,0.0,0.0,-1.603,-0.003,15.893,0.27,0.471,0.05,0.633,0.461,-0.761
-4.4,-0.486,0.749,0.0,0.0,0.291,0.157,7.106,0.005,0.638,0.651,784.279,1.0,12.166,0.893,-0.009,-0.002,-0.0,-39.334,0.047,15.999,0.273,0.478,0.052,0.636,0.486,-0.749
-4.3,-0.448,0.718,0.0,0.0,0.3,0.159,7.108,0.005,0.634,0.647,823.613,1.0,12.005,0.846,-0.021,-0.0,-0.0,-15.792,-0.739,16.002,0.276,0.484,0.053,0.639,0.448,-0.718
-4.2,-1.544,-0.358,0.0,0.0,0.322,0.161,7.108,0.005,0.631,0.643,839.405,1.0,11.881,1.585,0.002,0.0,0.0,27.645,0.007,16.016,0.277,0.489,0.054,0.642,1.544,0.358
-4.1,-1.546,-0.317,0.0,0.0,0.32,0.16,7.107,0.005,0.633,0.647,811.76,1.0,11.949,1.578,0.005,0.001,0.0,34.102,-0.007,16.104,0.28,0.496,0.055,0.645,1.546,0.317
-4.0,-1.57,-0.22,0.0,0.0,0.315,0.158,7.107,0.005,0.635,0.647,777.658,1.0,12.064,1.585,-0.005,-0.0,0.0,1.811,-0.046,16.214,0.283,0.503,0.057,0.648,1.57,0.22
-3.9,-1.62,-0.19,0.0,0.0,0.32,0.158,7.107,0.005,0.635,0.647,775.847,1.0,12.066,1.631,-0.003,-0.001,-0.0,-14.666,0.005,16.275,0.286,0.51,0.058,0.652,1.62,0.19
-3.8,-1.618,-0.16,0.0,0.0,0.323,0.158,7.108,0.005,0.635,0.647,790.512,1.0,12.062,1.626,-0.0,0.0,-0.0,-9.481,0.011,16.333,0.288,0.516,0.06,0.654,1.618,0.16
-3.7,-1.61,-0.123,0.0,0.0,0.323,0.159,7.107,0.005,0.635,0.647,799.993,1.0,12.059,1.615,0.005,-0.0,0.0,0.832,-0.053,16.392,0.291,0.524,0.061,0.657,1.61,0.123
-3.6,-1.668,-0.046,0.0,0.0,0.317,0.158,7.108,0.005,0.638,0.651,799.161,1.0,12.101,1.668,0.001,0.0,0.0,1.298,0.012,16.458,0.294,0.531,0.063,0.66,1.668,0.046
-3.5,-1.656,-0.025,0.0,0.0,0.316,0.158,7.107,0.005,0.638,0.651,797.862,1.0,12.104,1.656,-0.008,0.001,-0.0,-10.784,0.059,16.523,0.297,0.538,0.065,0.663,1.656,0.025
-3.4,-1.597,-0.0,0.0,0.0,0.324,0.16,7.107,0.005,0.633,0.647,808.646,1.0,11.957,1.597,-0.002,-0.0,0.0,4.519,0.036,16.549,0.299,0.545,0.067,0.666,1.597,0.0
-3.3,-1.561,-0.035,0.0,0.0,0.326,0.158,7.107,0.005,0.638,0.651,804.127,1.0,12.099,1.562,-0.006,0.0,0.0,4.031,0.032,16.658,0.304,0.553,0.069,0.669,1.561,0.035
-3.2,-1.528,-0.055,0.0,0.0,0.332,0.159,7.106,0.005,0.636,0.647,800.095,1.0,12.06,1.529,-0.011,0.0,-0.0,7.841,0.068,16.735,0.307,0.561,0.072,0.672,1.528,0.055
-3.1,-1.459,-0.093,0.0,0.0,0.343,0.159,7.106,0.005,0.634,0.647,792.255,1.0,12.021,1.462,-0.161,0.002,0.0,7.452,0.828,16.808,0.312,0.569,0.074,0.675,1.459,0.093
-3.0,-0.619,-0.135,0.0,0.0,0.504,0.159,7.104,0.005,0.634,0.647,784.802,1.0,12.025,0.634,-0.013,-0.001,-0.0,-8.236,0.049,16.898,0.317,0.578,0.077,0.678,0.619,0.135
-2.9,-0.551,-0.195,0.0,0.0,0.518,0.16,7.105,0.005,0.633,0.647,793.039,1.0,11.964,0.585,-0.011,-0.001,0.0,13.442,0.008,16.967,0.321,0.586,0.079,0.681,0.551,0.195
-2.8,-0.517,-0.256,0.0,0.0,0.529,0.157,7.106,0.005,0.639,0.651,779.596,1.0,12.176,0.577,-0.009,0.001,-0.0,-15.573,0.015,17.136,0.33,0.596,0.083,0.686,0.517,0.256
-2.7,-0.49,-0.275,0.0,0.0,0.538,0.158,7.105,0.005,0.638,0.651,795.169,1.0,12.107,0.562,-0.024,0.001,0.0,4.9,0.068,17.217,0.337,0.607,0.087,0.69,0.49,0.275
-2.6,-0.405,-0.283,0.0,0.0,0.562,0.158,7.105,0.005,0.636,0.647,790.27,1.0,12.069,0.494,-0.028,0.001,-0.0,-4.167,0.106,17.33,0.343,0.618,0.09,0.694,0.405,0.283
-2.5,-0.306,-0.238,0.0,0.0,0.591,0.158,7.104,0.005,0.638,0.655,794.437,1.0,12.111,0.388,-0.04,-0.001,-0.0,0.372,0.116,17.447,0.352,0.629,0.094,0.698,0.306,0.238
-2.4,-0.18,-0.204,0.0,0.0,0.63,0.158,7.105,0.005,0.638,0.651,794.065,1.0,12.108,0.272,-0.023,0.001,-0.0,-18.312,0.073,17.562,0.361,0.641,0.099,0.703,0.18,0.204
-2.3,-0.091,-0.177,0.0,0.0,0.653,0.161,7.104,0.005,0.632,0.643,812.378,1.0,11.9,0.199,-0.028,0.001,0.0,-0.664,0.061,17.619,0.369,0.653,0.103,0.708,0.091,0.177
-2.2,-0.025,-0.135,0.0,0.0,0.681,0.16,7.103,0.005,0.632,0.643,813.041,1.0,11.904,0.138,-0.034,-0.001,0.0,10.704,0.036,17.752,0.379,0.666,0.108,0.713,0.025,0.135
-2.1,0.071,-0.072,0.0,0.0,0.716,0.16,7.104,0.005,0.633,0.647,802.337,1.0,11.966,0.101,-0.029,-0.002,-0.0,-4.829,-0.071,17.915,0.391,0.68,0.114,0.719,-0.071,0.072
-2.0,0.172,-0.001,0.0,0.0,0.745,0.161,7.106,0.005,0.63,0.647,807.166,1.0,11.857,0.172,0.129,0.0,0.0,28.411,-0.328,18.013,0.402,0.694,0.119,0.726,-0.172,0.001
-1.9,-0.493,-0.081,0.0,0.0,0.616,0.158,7.105,0.005,0.636,0.651,778.755,1.0,12.073,0.5,-0.017,0.001,0.0,8.645,0.095,18.257,0.416,0.709,0.127,0.732,0.493,0.081
-1.8,-0.404,-0.029,0.0,0.0,0.633,0.157,7.104,0.005,0.639,0.651,770.11,1.0,12.184,0.405,-0.028,0.001,0.0,-10.881,0.086,18.467,0.433,0.725,0.135,0.74,0.404,0.029
-1.7,-0.316,-0.047,0.0,0.0,0.661,0.157,7.104,0.005,0.639,0.655,780.991,1.0,12.183,0.319,-0.189,-0.002,-0.0,-31.567,-0.051,18.658,0.45,0.74,0.143,0.748,0.316,0.047
-1.6,0.37,0.026,0.0,0.0,0.85,0.158,7.106,0.005,0.638,0.655,812.558,1.0,12.109,0.371,-0.021,-0.001,0.0,16.003,0.01,18.83,0.468,0.757,0.152,0.756,-0.37,-0.026
-1.5,0.358,0.043,0.0,0.0,0.871,0.157,7.107,0.005,0.639,0.655,796.555,1.0,12.177,0.361,-0.011,0.001,-0.0,7.876,0.02,19.097,0.489,0.774,0.163,0.764,-0.358,-0.043
-1.4,0.34,0.019,0.0,0.0,0.882,0.158,7.106,0.005,0.636,0.651,788.679,1.0,12.073,0.34,-0.025,0.004,0.0,40.149,0.064,19.339,0.513,0.793,0.175,0.772,-0.34,-0.019
-1.3,0.276,-0.017,0.0,0.0,0.907,0.158,7.102,0.005,0.638,0.651,748.53,1.0,12.129,0.276,-0.0,0.002,0.0,19.734,0.056,19.689,0.541,0.811,0.188,0.782,-0.276,0.017
-1.2,0.215,-0.046,0.0,0.0,0.907,0.157,7.099,0.004,0.639,0.651,728.796,1.0,12.203,0.22,-0.008,-0.003,-0.0,-55.558,0.062,20.076,0.571,0.83,0.204,0.792,-0.215,0.046
-1.1,0.138,-0.077,0.0,0.0,0.915,0.16,7.103,0.005,0.633,0.651,784.354,1.0,11.978,0.158,-0.004,-0.002,-0.0,-23.854,0.021,20.368,0.602,0.849,0.22,0.803,-0.138,0.077
-1.0,0.085,-0.108,0.0,0.0,0.918,0.16,7.105,0.005,0.634,0.651,808.209,1.0,11.972,0.137,-0.005,0.001,0.0,3.889,-0.016,20.798,0.637,0.869,0.241,0.815,-0.085,0.108
-0.9,0.045,-0.146,0.0,0.0,0.923,0.16,7.103,0.005,0.633,0.651,804.32,1.0,11.976,0.153,-0.004,0.003,0.0,17.178,-0.02,21.354,0.678,0.889,0.265,0.829,-0.045,0.146
-0.8,0.012,-0.173,0.0,0.0,0.927,0.159,7.101,0.005,0.635,0.651,787.142,1.0,12.045,0.173,-0.007,0.001,0.0,15.274,0.021,22.08,0.722,0.908,0.295,0.844,-0.012,0.173
-0.7,-0.005,-0.152,0.0,0.0,0.934,0.157,7.1,0.004,0.639,0.655,771.868,1.0,12.195,0.152,-0.02,-0.002,-0.0,-41.003,0.013,22.913,0.765,0.926,0.329,0.861,0.005,0.152
-0.6,-0.02,-0.138,0.0,0.0,0.954,0.16,7.102,0.005,0.634,0.651,812.871,1.0,11.968,0.139,-0.013,-0.001,0.0,-7.803,0.017,23.745,0.807,0.942,0.366,0.879,0.02,0.138
-0.5,-0.025,-0.12,0.0,0.0,0.966,0.159,7.103,0.005,0.635,0.651,820.674,1.0,12.022,0.123,-0.013,0.005,0.0,55.773,0.008,24.902,0.849,0.958,0.417,0.898,0.025,0.12
-0.4,-0.026,-0.112,0.0,0.0,0.979,0.159,7.098,0.005,0.635,0.651,764.901,1.0,12.049,0.115,-0.005,-0.0,-0.0,-9.556,0.022,26.699,0.895,0.972,0.483,0.92,0.026,0.112
-0.3,-0.014,-0.091,0.0,0.0,0.985,0.158,7.098,0.005,0.638,0.655,774.457,1.0,12.128,0.092,-0.006,-0.008,-0.0,-100.785,0.037,29.136,0.935,0.984,0.563,0.944,0.014,0.091
-0.2,-0.009,-0.054,0.0,0.0,0.99,0.158,7.106,0.005,0.639,0.655,875.243,1.0,12.146,0.055,-0.003,-0.017,-0.0,-215.067,0.024,32.401,0.966,0.992,0.664,0.967,0.009,0.054
-0.1,-0.007,-0.031,0.0,0.0,0.993,0.16,7.123,0.005,0.639,0.655,1090.31,1.0,12.051,0.031,0.752,0.018,0.001,311.108,-0.89,37.637,0.987,0.998,0.792,0.988,0.007,0.031
0.0,0.0,0.0,0.0,0.0,1.0,0.162,7.142,0.006,0.639,0.655,1415.139,1.0,11.913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
0.1,-0.001,0.018,0.0,0.0,0.99,0.161,7.123,0.005,0.639,0.655,1110.776,1.0,11.984,0.018,-0.01,-0.019,-0.001,-304.363,0.018,37.717,0.987,0.998,0.79,0.988,0.001,-0.018
0.2,-0.005,0.034,0.0,0.0,0.988,0.159,7.107,0.005,0.639,0.655,890.898,1.0,12.08,0.035,-0.002,-0.016,-0.0,-219.878,0.017,32.421,0.966,0.992,0.662,0.967,0.005,-0.034
0.3,-0.003,0.045,0.0,0.0,0.983,0.159,7.098,0.005,0.635,0.651,776.369,1.0,12.049,0.045,-0.005,-0.009,-0.0,-114.529,0.01,29.076,0.935,0.984,0.562,0.944,0.003,-0.045
0.4,0.015,0.078,0.0,0.0,0.98,0.158,7.099,0.005,0.639,0.655,756.109,1.0,12.143,0.079,-0.004,0.001,-0.0,-20.26,0.035,26.763,0.895,0.972,0.483,0.921,-0.015,-0.078
0.5,0.014,0.097,0.0,0.0,0.963,0.159,7.102,0.005,0.635,0.651,817.5,1.0,12.034,0.098,-0.016,0.003,0.0,61.391,0.019,24.924,0.85,0.957,0.416,0.899,-0.014,-0.097
0.6,-0.002,0.125,0.0,0.0,0.958,0.16,7.099,0.005,0.634,0.651,811.159,1.0,11.978,0.125,-0.005,-0.003,0.0,-6.341,0.027,23.767,0.807,0.942,0.366,0.88,0.002,-0.125
0.7,-0.004,0.112,0.0,0.0,0.95,0.159,7.097,0.005,0.634,0.651,792.144,1.0,11.993,0.112,-0.008,-0.002,-0.0,-19.015,-0.013,22.866,0.765,0.925,0.327,0.863,0.004,-0.112
0.8,-0.024,0.111,0.0,0.0,0.929,0.16,7.097,0.005,0.632,0.647,791.37,1.0,11.94,0.113,-0.021,-0.0,0.0,-0.774,0.001,22.058,0.722,0.907,0.293,0.846,0.024,-0.111
0.9,-0.027,0.112,0.0,0.0,0.918,0.159,7.1,0.005,0.634,0.651,796.546,1.0,11.995,0.115,-0.011,0.003,-0.0,5.176,0.002,21.391,0.679,0.888,0.265,0.831,0.027,-0.112
1.0,-0.067,0.086,0.0,0.0,0.913,0.16,7.1,0.005,0.632,0.647,806.24,1.0,11.93,0.109,-0.005,0.001,0.0,9.694,-0.006,20.806,0.637,0.867,0.24,0.817,0.067,-0.086
1.1,-0.13,0.055,0.0,0.0,0.912,0.16,7.1,0.005,0.632,0.647,783.035,1.0,11.939,0.141,-0.001,-0.001,-0.0,-23.205,0.032,20.375,0.602,0.847,0.22,0.805,0.13,-0.055
1.2,-0.195,0.031,0.0,0.0,0.914,0.157,7.098,0.004,0.639,0.655,724.413,1.0,12.225,0.197,0.002,-0.001,-0.0,-58.622,0.056,20.109,0.571,0.828,0.205,0.794,0.195,-0.031
1.3,-0.29,-0.015,0.0,0.0,0.906,0.158,7.097,0.005,0.635,0.651,741.418,1.0,12.069,0.29,-0.008,-0.001,0.0,17.005,0.093,19.71,0.541,0.809,0.188,0.784,0.29,0.015
1.4,-0.34,-0.052,0.0,0.0,0.893,0.158,7.101,0.005,0.639,0.655,775.783,1.0,12.142,0.344,-0.014,0.004,0.0,34.365,0.054,19.389,0.514,0.791,0.175,0.773,0.34,0.052
1.5,-0.376,-0.066,0.0,0.0,0.883,0.157,7.102,0.004,0.639,0.655,784.073,1.0,12.206,0.382,-0.01,0.001,-0.0,8.29,0.038,19.136,0.49,0.772,0.163,0.765,0.376,0.066
1.6,-0.384,-0.062,0.0,0.0,0.864,0.157,7.102,0.004,0.639,0.655,785.349,1.0,12.209,0.389,-0.019,-0.0,-0.0,1.276,0.007,18.903,0.469,0.755,0.152,0.757,0.384,0.062
1.7,-0.398,-0.072,0.0,0.0,0.839,0.158,7.101,0.005,0.639,0.655,783.19,1.0,12.145,0.405,-0.025,-0.001,0.0,-2.158,0.016,18.67,0.45,0.738,0.143,0.749,0.398,0.072
1.8,-0.361,-0.053,0.0,0.0,0.813,0.157,7.1,0.004,0.639,0.655,757.721,1.0,12.217,0.365,-0.026,-0.001,-0.0,-25.469,-0.039,18.51,0.434,0.722,0.135,0.742,0.361,0.053
1.9,-0.313,-0.02,0.0,0.0,0.783,0.16,7.101,0.005,0.631,0.647,792.674,1.0,11.89,0.314,-0.03,0.001,0.0,34.954,-0.052,18.217,0.416,0.706,0.127,0.735,0.313,0.02
2.0,-0.223,0.041,0.0,0.0,0.748,0.161,7.1,0.005,0.629,0.647,796.497,1.0,11.839,0.227,-0.035,-0.002,0.0,3.823,-0.087,18.037,0.402,0.691,0.119,0.728,0.223,-0.041
2.1,-0.11,0.11,0.0,0.0,0.712,0.158,7.101,0.005,0.635,0.651,777.178,1.0,12.066,0.156,-0.036,0.001,-0.0,-19.32,-0.072,17.988,0.392,0.678,0.114,0.723,0.11,-0.11
2.2,0.002,0.186,0.0,0.0,0.683,0.16,7.1,0.005,0.632,0.647,794.336,1.0,11.945,0.186,-0.029,-0.001,0.0,17.158,0.03,17.802,0.38,0.664,0.108,0.717,-0.002,-0.186
2.3,0.082,0.215,0.0,0.0,0.653,0.16,7.099,0.005,0.632,0.647,795.573,1.0,11.942,0.23,-0.03,-0.001,0.0,1.237,0.044,17.669,0.37,0.651,0.103,0.711,-0.082,-0.215
2.4,0.168,0.234,0.0,0.0,0.625,0.158,7.099,0.005,0.639,0.655,778.378,1.0,12.15,0.288,-0.028,-0.001,-0.0,-17.194,0.058,17.611,0.362,0.64,0.099,0.706,-0.168,-0.234
2.5,0.248,0.259,0.0,0.0,0.598,0.158,7.097,0.005,0.639,0.655,778.458,1.0,12.149,0.358,-0.027,-0.001,-0.0,0.079,0.07,17.494,0.353,0.628,0.094,0.702,-0.248,-0.259
2.6,0.35,0.249,0.0,0.0,0.569,0.158,7.099,0.005,0.635,0.651,785.179,1.0,12.065,0.43,-0.03,0.002,0.0,6.722,0.071,17.362,0.345,0.617,0.09,0.697,-0.35,-0.249
2.7,0.408,0.222,0.0,0.0,0.551,0.158,7.099,0.005,0.636,0.651,778.932,1.0,12.111,0.464,-0.018,-0.001,-0.0,-6.247,0.035,17.264,0.336,0.605,0.087,0.693,-0.408,-0.222
2.8,0.483,0.206,0.0,0.0,0.538,0.158,7.1,0.005,0.635,0.651,780.733,1.0,12.067,0.525,-0.013,0.001,0.0,1.801,0.061,17.143,0.329,0.595,0.083,0.689,-0.483,-0.206
2.9,0.535,0.168,0.0,0.0,0.522,0.158,7.1,0.005,0.635,0.651,770.458,1.0,12.071,0.56,-0.015,-0.0,-0.0,-10.276,0.035,17.047,0.323,0.585,0.08,0.685,-0.535,-0.168
3.0,0.597,0.111,0.0,0.0,0.509,0.158,7.098,0.004,0.639,0.655,754.295,1.0,12.159,0.608,-0.013,-0.002,-0.0,-16.162,0.047,16.977,0.318,0.576,0.077,0.682,-0.597,-0.111
3.1,1.579,0.075,0.0,0.0,0.375,0.158,7.098,0.004,0.637,0.651,752.185,1.0,12.12,1.581,-0.135,0.0,-0.0,-2.111,0.973,16.889,0.312,0.567,0.074,0.68,-1.579,-0.075
3.2,1.666,0.056,0.0,0.0,0.364,0.158,7.098,0.004,0.637,0.651,770.049,1.0,12.115,1.666,-0.011,-0.0,0.0,17.864,0.086,16.8,0.308,0.558,0.072,0.677,-1.666,-0.056
3.3,1.696,0.036,0.0,0.0,0.349,0.158,7.099,0.005,0.639,0.655,779.561,1.0,12.151,1.696,-0.014,0.001,0.0,9.512,0.03,16.723,0.305,0.551,0.069,0.673,-1.696,-0.036
3.4,1.767,-0.057,0.0,0.0,0.344,0.158,7.1,0.005,0.637,0.651,771.563,1.0,12.113,1.768,-0.005,0.001,-0.0,-7.998,0.072,16.648,0.3,0.543,0.067,0.67,-1.767,0.057
3.5,1.763,-0.044,0.0,0.0,0.336,0.158,7.102,0.005,0.639,0.655,779.927,1.0,12.151,1.763,-0.009,0.002,0.0,8.364,-0.005,16.581,0.298,0.535,0.065,0.666,-1.763,0.044
3.6,1.72,0.014,0.0,0.0,0.334,0.158,7.102,0.005,0.639,0.655,789.965,1.0,12.15,1.72,-0.002,-0.0,0.0,10.038,-0.043,16.516,0.295,0.528,0.063,0.664,-1.72,-0.014
3.7,1.695,0.056,0.0,0.0,0.325,0.158,7.1,0.005,0.637,0.651,780.086,1.0,12.112,1.696,-0.009,-0.002,-0.0,-9.88,-0.024,16.454,0.292,0.521,0.061,0.661,-1.695,-0.056
3.8,1.69,0.113,0.0,0.0,0.321,0.158,7.099,0.004,0.637,0.651,770.51,1.0,12.115,1.694,-0.003,-0.001,-0.0,-9.576,-0.002,16.395,0.289,0.513,0.059,0.658,-1.69,-0.113
3.9,1.651,0.146,0.0,0.0,0.317,0.158,7.098,0.004,0.637,0.651,754.948,1.0,12.119,1.657,-0.004,-0.001,-0.0,-15.561,-0.037,16.339,0.286,0.506,0.058,0.655,-1.651,-0.146
4.0,1.653,0.176,0.0,0.0,0.315,0.158,7.1,0.004,0.639,0.655,750.032,1.0,12.16,1.662,-0.003,0.002,-0.0,-4.917,0.005,16.284,0.285,0.499,0.057,0.652,-1.653,-0.176
4.1,0.381,0.08,0.0,0.0,0.354,0.158,7.1,0.005,0.635,0.651,760.931,1.0,12.073,0.39,0.039,0.0,0.0,10.899,-1.273,16.206,0.282,0.493,0.055,0.65,-0.381,-0.08
4.2,0.36,0.081,0.0,0.0,0.337,0.158,7.1,0.004,0.639,0.655,774.877,1.0,12.157,0.369,-0.016,0.0,-0.0,13.946,-0.021,16.161,0.279,0.486,0.054,0.648,-0.36,-0.081
4.3,2.294,0.327,0.0,0.0,0.277,0.157,7.101,0.004,0.64,0.655,767.521,1.0,12.226,2.317,-0.06,0.0,-0.0,-7.355,1.948,16.131,0.277,0.48,0.053,0.646,-2.294,-0.327
4.4,2.382,0.367,0.0,0.0,0.267,0.157,7.101,0.004,0.64,0.655,764.679,1.0,12.226,2.41,-0.01,0.0,0.0,-2.842,0.093,16.072,0.274,0.474,0.052,0.643,-2.382,-0.367
4.5,2.468,0.46,0.0,0.0,0.264,0.158,7.102,0.005,0.635,0.651,771.883,1.0,12.073,2.511,-0.003,0.001,0.0,7.204,0.101,15.968,0.271,0.468,0.05,0.64,-2.468,-0.46
4.6,1.564,0.48,0.0,0.0,0.303,0.158,7.103,0.005,0.635,0.651,766.067,1.0,12.072,1.636,0.039,0.001,0.0,-5.816,-0.875,15.909,0.268,0.462,0.049,0.637,-1.564,-0.48
4.7,2.379,0.52,0.0,0.0,0.249,0.158,7.101,0.004,0.637,0.651,753.716,1.0,12.118,2.435,-0.054,-0.001,-0.0,-12.351,0.799,15.866,0.265,0.457,0.048,0.635,-2.379,-0.52
4.8,2.414,0.643,0.0,0.0,0.238,0.157,7.101,0.004,0.64,0.655,749.41,1.0,12.228,2.498,-0.011,-0.001,-0.0,-4.306,0.063,15.844,0.264,0.452,0.047,0.632,-2.414,-0.643
4.9,0.529,-0.749,0.0,0.0,0.249,0.157,7.103,0.004,0.64,0.655,757.142,1.0,12.226,0.917,0.012,0.002,0.0,7.732,-1.581,15.786,0.261,0.446,0.046,0.63,-0.529,0.749
5.0,0.513,-0.766,0.0,0.0,0.241,0.158,7.104,0.005,0.639,0.655,779.202,1.0,12.153,0.922,-0.008,0.002,0.0,22.06,0.004,15.699,0.258,0.441,0.045,0.628,-0.513,0.766
-5.0,-0.81,2.567,0.0,0.0,0.231,0.125,6.817,0.005,0.433,0.427,1443.642,1.0,10.806,2.692,0.001,-0.0,-0.0,-52.443,0.065,16.901,0.165,0.427,0.028,0.678,0.81,-2.567
-4.9,-0.793,2.505,0.0,0.0,0.23,0.127,6.817,0.005,0.422,0.416,1496.084,1.0,10.448,2.627,-0.005,-0.001,0.0,36.226,0.046,16.781,0.165,0.43,0.029,0.679,0.793,-2.505
-4.8,-0.767,2.464,0.0,0.0,0.235,0.125,6.818,0.005,0.43,0.424,1459.859,1.0,10.713,2.581,-0.005,0.002,0.0,28.636,0.027,16.932,0.168,0.436,0.03,0.68,0.767,-2.464
-4.7,-0.76,2.438,0.0,0.0,0.24,0.124,6.816,0.005,0.435,0.427,1431.223,1.0,10.89,2.554,-0.003,0.0,-0.0,-36.281,0.081,17.036,0.171,0.441,0.031,0.681,0.76,-2.438
-4.6,-0.77,2.35,0.0,0.0,0.243,0.126,6.816,0.005,0.427,0.42,1467.504,1.0,10.628,2.473,0.004,-0.001,0.0,8.087,0.1,16.971,0.171,0.445,0.031,0.682,0.77,-2.35
-4.5,-0.688,2.271,0.0,0.0,0.239,0.125,6.817,0.005,0.43,0.424,1459.416,1.0,10.716,2.373,-0.005,0.001,0.0,3.547,0.105,17.045,0.174,0.451,0.032,0.683,0.688,-2.271
-4.4,-0.656,2.171,0.0,0.0,0.243,0.125,6.816,0.005,0.43,0.424,1455.869,1.0,10.72,2.268,-0.054,0.0,-0.0,-29.347,0.401,17.079,0.175,0.456,0.033,0.684,0.656,-2.171
-4.3,-0.494,1.8,0.0,0.0,0.297,0.126,6.816,0.005,0.425,0.42,1485.216,1.0,10.537,1.867,-0.008,-0.001,-0.0,-39.121,0.065,17.03,0.176,0.461,0.034,0.685,0.494,-1.8
-4.2,-0.483,1.736,0.0,0.0,0.305,0.127,6.817,0.005,0.42,0.412,1524.336,1.0,10.355,1.802,-0.004,-0.001,0.0,16.556,0.016,16.964,0.176,0.466,0.035,0.685,0.483,-1.736
-4.1,-0.444,1.73,0.0,0.0,0.309,0.126,6.818,0.005,0.425,0.42,1507.78,1.0,10.531,1.786,-0.005,0.0,-0.0,-26.192,0.06,17.079,0.178,0.473,0.036,0.687,0.444,-1.73
-4.0,-0.364,1.687,0.0,0.0,0.314,0.127,6.818,0.005,0.42,0.412,1533.972,1.0,10.354,1.726,-0.007,0.002,0.0,55.051,0.031,17.022,0.178,0.479,0.037,0.688,0.364,-1.687
-3.9,-0.378,1.652,0.0,0.0,0.321,0.126,6.816,0.005,0.427,0.42,1478.922,1.0,10.63,1.695,-0.007,0.001,0.0,46.032,0.085,17.187,0.18,0.486,0.038,0.689,0.378,-1.652
-3.8,-0.335,1.575,0.0,0.0,0.328,0.123,6.815,0.005,0.437,0.431,1432.89,1.0,10.981,1.61,-0.002,-0.001,-0.0,-64.588,0.077,17.352,0.183,0.495,0.04,0.691,0.335,-1.575
-3.7,-0.324,1.499,0.0,0.0,0.33,0.126,6.816,0.005,0.425,0.42,1497.478,1.0,10.535,1.533,-0.003,0.0,-0.0,0.407,0.032,17.206,0.183,0.5,0.04,0.692,0.324,-1.499
-3.6,-0.29,1.473,0.0,0.0,0.333,0.127,6.816,0.005,0.422,0.416,1497.071,1.0,10.449,1.501,-0.008,-0.001,0.0,3.523,0.077,17.196,0.185,0.507,0.042,0.693,0.29,-1.473
-3.5,-0.279,1.397,0.0,0.0,0.341,0.127,6.817,0.005,0.422,0.416,1493.548,1.0,10.45,1.425,-0.013,-0.0,0.0,25.201,0.008,17.239,0.188,0.515,0.043,0.693,0.279,-1.397
-3.4,-0.266,1.392,0.0,0.0,0.354,0.126,6.817,0.005,0.427,0.42,1468.347,1.0,10.627,1.417,-0.005,-0.002,0.0,-1.188,0.044,17.366,0.191,0.523,0.045,0.695,0.266,-1.392
-3.3,-0.309,1.338,0.0,0.0,0.359,0.125,6.819,0.005,0.43,0.424,1469.535,1.0,10.707,1.373,-0.002,-0.0,0.0,0.346,0.055,17.446,0.195,0.532,0.047,0.695,0.309,-1.338
-3.2,-0.264,1.291,0.0,0.0,0.361,0.125,6.819,0.005,0.432,0.427,1469.188,1.0,10.793,1.318,-0.01,0.002,0.0,16.352,0.027,17.531,0.2,0.542,0.049,0.697,0.264,-1.291
-3.1,-0.274,1.261,0.0,0.0,0.372,0.125,6.818,0.005,0.432,0.427,1452.836,1.0,10.8,1.291,-0.01,0.0,0.0,13.321,0.06,17.597,0.205,0.551,0.051,0.699,0.274,-1.261
-3.0,-0.257,1.204,0.0,0.0,0.381,0.125,6.817,0.005,0.432,0.427,1439.514,1.0,10.801,1.231,-0.005,-0.003,0.0,3.285,0.04,17.66,0.209,0.56,0.053,0.701,0.257,-1.204
-2.9,-0.313,1.149,0.0,0.0,0.387,0.124,6.82,0.005,0.437,0.431,1436.23,1.0,10.967,1.191,-0.005,0.0,-0.0,-33.639,0.023,17.787,0.216,0.571,0.055,0.703,0.313,-1.149
-2.8,-0.329,1.12,0.0,0.0,0.392,0.124,6.82,0.005,0.435,0.427,1469.868,1.0,10.869,1.167,-0.004,0.003,0.0,9.781,0.034,17.821,0.222,0.582,0.058,0.705,0.329,-1.12
-2.7,-0.291,1.096,0.0,0.0,0.396,0.124,6.817,0.005,0.435,0.427,1460.087,1.0,10.876,1.134,-0.003,0.002,0.0,43.908,0.067,17.905,0.23,0.593,0.061,0.708,0.291,-1.096
-2.6,-0.303,1.023,0.0,0.0,0.399,0.123,6.815,0.005,0.437,0.431,1416.18,1.0,10.98,1.067,-0.213,-0.0,-0.0,0.459,0.365,18.033,0.238,0.605,0.064,0.71,0.303,-1.023
