angle,dx,dy,true_dx,true_dy,response,contrast,entropy,gradient_energy,mean_brightness,median_brightness,sharpness,dynamic_range,snr,motion_magnitude,delta_response,delta_entropy,delta_gradient_energy,delta_sharpness,delta_motion_mag,psnr,ssim,ms_ssim,vif,fsim,deviation_dx,deviation_dy
0.0,2.003,-5.001,2.0,-5.0,0.948,0.133,6.784,0.004,0.493,0.486,1554.733,1.0,11.4,5.387,0.023,-0.0,-0.0,-12.77,-6.763,18.33,0.307,0.561,0.075,0.756,-0.003,0.001
0.0,2.035,-8.993,2.0,-9.0,0.937,0.134,6.785,0.005,0.498,0.494,1580.705,1.0,11.391,9.221,-0.011,0.0,0.0,25.972,3.834,17.304,0.171,0.392,0.028,0.71,-0.035,-0.007
0.0,1.997,8.977,2.0,9.0,0.928,0.133,6.787,0.004,0.496,0.494,1513.886,1.0,11.421,9.196,-0.008,0.002,-0.0,-66.82,-0.024,16.777,0.101,0.216,0.011,0.692,0.003,0.023
0.0,3.012,-0.002,3.0,0.0,0.968,0.135,6.787,0.005,0.502,0.494,1583.199,1.0,11.411,3.012,0.039,0.001,0.0,69.314,-6.184,19.318,0.195,0.583,0.054,0.749,-0.012,0.002
0.0,3.03,-11.981,3.0,-12.0,0.922,0.133,6.786,0.004,0.496,0.49,1580.603,1.0,11.398,12.359,-0.046,-0.001,-0.0,-2.597,9.346,17.283,0.159,0.361,0.025,0.707,-0.03,-0.019
0.0,3.016,-12.99,3.0,-13.0,0.916,0.133,6.785,0.004,0.493,0.486,1575.674,1.0,11.395,13.335,-0.006,-0.001,-0.0,-4.928,0.977,17.267,0.145,0.342,0.022,0.706,-0.016,-0.01
0.0,3.047,-13.984,3.0,-14.0,0.909,0.134,6.786,0.005,0.496,0.49,1605.665,1.0,11.391,14.312,-0.007,0.001,0.0,29.991,0.977,17.191,0.133,0.323,0.019,0.703,-0.047,-0.016
0.0,3.026,-8.981,3.0,-9.0,0.934,0.132,6.785,0.004,0.491,0.486,1545.557,1.0,11.407,9.477,0.024,-0.002,-0.0,-60.108,-4.834,17.685,0.251,0.443,0.046,0.728,-0.026,-0.019
0.0,2.99,2.995,3.0,3.0,0.954,0.133,6.788,0.004,0.495,0.494,1535.339,1.0,11.41,4.232,0.02,0.003,0.0,-10.218,-5.245,18.269,0.126,0.451,0.03,0.726,0.01,0.005
0.0,3.01,6.997,3.0,7.0,0.94,0.133,6.788,0.004,0.494,0.49,1514.86,1.0,11.428,7.617,-0.014,0.0,-0.0,-20.479,3.385,16.885,0.086,0.234,0.012,0.698,-0.01,0.003
0.0,4.025,-8.991,4.0,-9.0,0.933,0.133,6.785,0.004,0.497,0.49,1572.817,1.0,11.415,9.851,-0.007,-0.003,0.0,57.957,2.234,17.685,0.269,0.444,0.051,0.735,-0.025,-0.009
0.0,4.009,5.991,4.0,6.0,0.937,0.135,6.789,0.005,0.502,0.498,1564.892,1.0,11.43,7.209,0.004,0.004,0.0,-7.925,-2.643,16.819,0.075,0.237,0.011,0.699,-0.009,0.009
0.0,5.028,-11.997,5.0,-12.0,0.923,0.134,6.785,0.004,0.497,0.49,1594.971,1.0,11.42,13.008,-0.014,-0.003,-0.0,30.079,5.8,17.845,0.277,0.44,0.051,0.734,-0.028,-0.003
0.0,5.033,-13.982,5.0,-14.0,0.913,0.134,6.787,0.005,0.5,0.494,1610.825,1.0,11.417,14.86,-0.01,0.002,0.0,15.854,1.852,17.758,0.249,0.43,0.042,0.72,-0.033,-0.018
0.0,5.02,-4.007,5.0,-4.0,0.947,0.134,6.786,0.004,0.498,0.49,1570.718,1.0,11.43,6.424,0.034,-0.001,-0.0,-40.107,-8.437,17.074,0.084,0.298,0.014,0.712,-0.02,0.007
0.0,5.02,-7.006,5.0,-7.0,0.937,0.133,6.786,0.004,0.495,0.486,1551.723,1.0,11.43,8.619,-0.011,0.001,-0.0,-18.994,2.195,17.282,0.149,0.353,0.021,0.709,-0.02,0.006
0.0,6.029,-9.988,6.0,-10.0,0.923,0.134,6.785,0.005,0.5,0.494,1601.407,1.0,11.441,11.667,-0.014,-0.001,0.0,49.684,3.048,17.164,0.147,0.338,0.021,0.707,-0.029,-0.012
0.0,6.009,4.996,6.0,5.0,0.936,0.133,6.788,0.004,0.498,0.494,1531.351,1.0,11.465,7.815,0.012,0.003,-0.0,-70.057,-3.852,17.209,0.1,0.259,0.013,0.706,-0.009,0.004
0.0,5.997,7.995,6.0,8.0,0.925,0.132,6.788,0.004,0.496,0.49,1509.153,1.0,11.479,9.994,-0.011,-0.001,-0.0,-22.198,2.179,16.693,0.096,0.168,0.009,0.694,0.003,0.005
0.0,7.01,-0.004,7.0,0.0,0.952,0.133,6.787,0.004,0.498,0.494,1542.451,1.0,11.478,7.01,0.028,-0.001,0.0,33.298,-2.984,17.246,0.089,0.256,0.011,0.707,-0.01,0.004
0.0,7.017,-11.99,7.0,-12.0,0.916,0.133,6.785,0.004,0.496,0.486,1568.849,1.0,11.461,13.893,-0.036,-0.002,0.0,26.399,6.882,17.363,0.155,0.341,0.021,0.709,-0.017,-0.01
0.0,7.996,0.001,8.0,0.0,0.972,0.133,6.785,0.004,0.498,0.494,1533.137,1.0,11.501,7.996,0.056,-0.0,-0.0,-35.713,-5.896,17.007,0.084,0.215,0.009,0.703,0.004,-0.001
0.0,8.025,-13.982,8.0,-14.0,0.908,0.132,6.784,0.004,0.494,0.49,1570.039,1.0,11.478,16.121,-0.064,-0.0,0.0,36.902,8.125,17.34,0.145,0.33,0.02,0.702,-0.025,-0.018
0.0,8.014,-2.992,8.0,-3.0,0.939,0.133,6.786,0.004,0.5,0.494,1569.174,1.0,11.488,8.554,0.031,0.001,0.0,-0.865,-7.567,16.555,0.068,0.137,0.006,0.697,-0.014,-0.008
0.0,8.017,-7.002,8.0,-7.0,0.928,0.134,6.784,0.004,0.502,0.498,1586.215,1.0,11.484,10.644,-0.012,-0.002,0.0,17.041,2.09,16.508,0.071,0.157,0.007,0.697,-0.017,0.002
0.0,8.004,3.992,8.0,4.0,0.931,0.133,6.786,0.004,0.499,0.498,1535.161,1.0,11.504,8.944,0.004,0.002,-0.0,-51.055,-1.7,18.003,0.169,0.313,0.025,0.721,-0.004,0.008
0.0,9.028,-4.0,9.0,-4.0,0.935,0.133,6.785,0.004,0.501,0.494,1564.403,1.0,11.506,9.874,0.003,-0.002,0.0,29.242,0.93,16.507,0.088,0.118,0.007,0.691,-0.028,-0.0
0.0,9.003,4.995,9.0,5.0,0.931,0.134,6.785,0.005,0.505,0.502,1571.154,1.0,11.528,10.296,-0.003,0.001,0.0,6.751,0.422,17.434,0.127,0.272,0.016,0.711,-0.003,0.005
0.0,8.994,8.997,9.0,9.0,0.916,0.132,6.784,0.004,0.499,0.494,1499.425,1.0,11.549,12.722,-0.015,-0.002,-0.0,-71.729,2.425,16.618,0.093,0.166,0.008,0.691,0.006,0.003
0.0,0.0,0.0,0.0,0.0,1.0,0.087,6.373,0.004,0.676,0.682,2128.38,1.0,17.848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
0.0,-0.004,-13.993,0.0,-14.0,0.955,0.095,6.36,0.005,0.638,0.639,2698.059,1.0,16.526,13.993,-0.045,-0.013,0.001,569.678,13.993,18.221,0.123,0.221,0.006,0.678,0.004,-0.007
0.0,-0.002,-0.99,0.0,-1.0,0.991,0.095,6.371,0.004,0.642,0.647,2614.334,1.0,16.561,0.99,0.036,0.01,-0.0,-83.725,-13.002,21.983,0.521,0.87,0.152,0.821,0.002,-0.01
0.0,-0.009,-2.002,0.0,-2.0,0.99,0.093,6.37,0.004,0.65,0.655,2519.607,1.0,16.866,2.003,-0.001,-0.001,-0.0,-94.727,1.012,20.418,0.223,0.664,0.065,0.753,0.009,0.002
0.0,-0.006,-3.007,0.0,-3.0,0.984,0.095,6.37,0.004,0.644,0.647,2615.694,1.0,16.631,3.007,-0.006,0.0,0.0,96.087,1.004,19.625,0.141,0.522,0.035,0.724,0.006,0.007
0.0,-0.003,-4.002,0.0,-4.0,0.981,0.096,6.369,0.005,0.64,0.647,2667.194,1.0,16.5,4.002,-0.003,-0.001,0.0,51.5,0.996,19.25,0.13,0.457,0.021,0.705,0.003,0.002
0.0,0.0,-8.0,0.0,-8.0,0.981,0.096,6.365,0.005,0.64,0.639,2630.615,1.0,16.512,8.0,-0.001,-0.004,0.0,-36.579,3.998,18.667,0.131,0.299,0.007,0.691,0.0,-0.0
0.0,-0.004,-8.994,0.0,-9.0,0.972,0.095,6.366,0.005,0.641,0.643,2635.376,1.0,16.572,8.994,-0.008,0.001,-0.0,4.761,0.994,18.584,0.123,0.275,0.007,0.688,0.004,-0.006
0.0,0.0,10.997,0.0,11.0,0.958,0.089,6.424,0.004,0.687,0.69,2026.744,1.0,17.72,10.997,-0.015,0.058,-0.001,-608.632,2.002,19.124,0.162,0.273,0.007,0.682,0.0,0.003
0.0,0.001,3.99,0.0,4.0,0.979,0.085,6.391,0.003,0.69,0.694,1998.792,1.0,18.229,3.99,0.022,-0.033,-0.0,-27.951,-7.006,20.276,0.15,0.48,0.023,0.709,-0.001,0.01
0.0,-0.004,5.994,0.0,6.0,0.976,0.085,6.398,0.003,0.689,0.694,2001.422,1.0,18.142,5.994,-0.003,0.007,0.0,2.63,2.004,19.997,0.186,0.417,0.015,0.695,0.004,0.006
0.0,-10.001,-10.997,-10.0,-11.0,0.932,0.092,6.366,0.004,0.653,0.655,2540.448,1.0,17.069,14.865,-0.044,-0.032,0.001,539.025,8.871,18.49,0.13,0.182,0.005,0.675,0.001,-0.003
0.0,-10.009,9.994,-10.0,10.0,0.92,0.088,6.421,0.004,0.688,0.694,2055.1,1.0,17.87,14.144,-0.012,0.054,-0.001,-485.348,-0.721,19.329,0.135,0.324,0.012,0.686,0.009,0.006
0.0,-10.009,11.997,-10.0,12.0,0.913,0.09,6.432,0.004,0.685,0.69,2084.804,1.0,17.595,15.624,-0.006,0.011,0.0,29.704,1.48,19.208,0.171,0.327,0.017,0.686,0.009,0.003
0.0,-10.005,1.992,-10.0,2.0,0.941,0.084,6.385,0.004,0.688,0.69,2048.31,1.0,18.262,10.202,0.027,-0.047,-0.0,-36.493,-5.422,20.425,0.248,0.498,0.034,0.724,0.005,0.008
0.0,-10.008,3.994,-10.0,4.0,0.934,0.086,6.394,0.004,0.686,0.686,2076.013,1.0,18.059,10.775,-0.007,0.009,0.0,27.703,0.574,20.017,0.164,0.428,0.016,0.702,0.008,0.006
0.0,-11.0,-11.002,-11.0,-11.0,0.928,0.093,6.366,0.004,0.649,0.651,2609.625,1.0,16.888,15.558,-0.006,-0.028,0.001,533.612,4.783,18.332,0.126,0.176,0.005,0.674,-0.0,0.002
0.0,-11.004,10.003,-11.0,10.0,0.915,0.088,6.421,0.004,0.69,0.694,2024.42,1.0,17.899,14.871,-0.013,0.055,-0.001,-585.205,-0.688,19.273,0.124,0.312,0.011,0.688,0.004,-0.003
0.0,-11.009,4.991,-11.0,5.0,0.929,0.085,6.397,0.003,0.69,0.69,2024.019,1.0,18.167,12.088,0.013,-0.024,-0.0,-0.4,-2.783,19.898,0.161,0.401,0.014,0.701,0.009,0.009
0.0,-12.005,-9.993,-12.0,-10.0,0.929,0.092,6.367,0.004,0.653,0.655,2536.589,1.0,17.064,15.62,0.0,-0.03,0.001,512.57,3.532,18.466,0.134,0.18,0.005,0.676,0.005,-0.007
0.0,-11.998,13.005,-12.0,13.0,0.904,0.09,6.437,0.004,0.688,0.69,2050.211,1.0,17.64,17.695,-0.024,0.07,-0.001,-486.378,2.075,19.086,0.167,0.317,0.014,0.681,-0.002,-0.005
0.0,-12.003,1.001,-12.0,1.0,0.939,0.085,6.381,0.004,0.683,0.682,2106.353,1.0,18.065,12.044,0.034,-0.055,-0.0,56.141,-5.65,20.144,0.203,0.433,0.024,0.723,0.003,-0.001
0.0,-13.006,1.005,-13.0,1.0,0.937,0.085,6.382,0.004,0.683,0.682,2112.422,1.0,18.066,13.044,-0.002,0.0,0.0,6.069,1.0,20.059,0.193,0.413,0.023,0.719,0.006,-0.005
0.0,-13.011,5.003,-13.0,5.0,0.921,0.085,6.397,0.003,0.69,0.69,2019.422,1.0,18.167,13.939,-0.016,0.016,-0.0,-93.0,0.895,19.774,0.149,0.381,0.013,0.698,0.011,-0.003
0.0,-14.004,-11.001,-14.0,-11.0,0.917,0.09,6.365,0.004,0.657,0.663,2469.524,1.0,17.24,17.808,-0.004,-0.032,0.001,450.102,3.869,18.53,0.126,0.184,0.005,0.674,0.004,0.001
0.0,-14.002,-12.989,-14.0,-13.0,0.912,0.091,6.362,0.004,0.652,0.655,2537.724,1.0,17.084,19.099,-0.005,-0.003,0.0,68.2,1.291,18.377,0.14,0.188,0.006,0.671,0.002,-0.011
0.0,-14.007,-4.993,-14.0,-5.0,0.927,0.092,6.37,0.004,0.654,0.655,2505.079,1.0,17.047,14.87,0.015,0.009,-0.0,-32.644,-4.228,18.72,0.128,0.231,0.005,0.684,0.007,-0.007
0.0,-14.01,12.005,-14.0,12.0,0.9,0.089,6.431,0.004,0.688,0.69,2063.258,1.0,17.718,18.45,-0.027,0.061,-0.001,-441.821,3.58,19.053,0.128,0.289,0.009,0.682,0.01,-0.005
0.0,-14.006,3.998,-14.0,4.0,0.92,0.085,6.394,0.004,0.688,0.69,2055.622,1.0,18.177,14.565,0.019,-0.038,-0.0,-7.636,-3.885,19.794,0.162,0.392,0.016,0.7,0.006,0.002
0.0,-0.999,12.994,-1.0,13.0,0.951,0.091,6.436,0.004,0.687,0.69,2020.921,1.0,17.595,13.032,0.032,0.042,0.0,-34.701,-1.533,18.92,0.153,0.264,0.007,0.682,-0.001,0.006
0.0,-1.01,9.005,-1.0,9.0,0.963,0.088,6.412,0.004,0.687,0.69,2030.606,1.0,17.862,9.062,0.012,-0.024,-0.0,9.685,-3.97,19.367,0.137,0.309,0.008,0.69,0.01,-0.005
0.0,-2.005,-0.007,-2.0,0.0,0.987,0.087,6.374,0.004,0.674,0.678,2186.499,1.0,17.739,2.005,0.025,-0.038,0.0,155.893,-7.057,21.599,0.32,0.745,0.106,0.792,0.005,0.007
0.0,-1.999,-11.999,-2.0,-12.0,0.956,0.094,6.363,0.004,0.642,0.643,2661.621,1.0,16.644,12.164,-0.032,-0.011,0.001,475.123,10.159,18.379,0.136,0.219,0.006,0.678,-0.001,-0.001
0.0,-2.002,-14.002,-2.0,-14.0,0.95,0.094,6.361,0.004,0.643,0.647,2638.653,1.0,16.712,14.144,-0.006,-0.003,-0.0,-22.968,1.98,18.293,0.114,0.201,0.006,0.677,0.002,0.002
0.0,-2.004,-9.003,-2.0,-9.0,0.968,0.094,6.366,0.004,0.644,0.647,2610.714,1.0,16.686,9.224,0.018,0.006,-0.0,-27.939,-4.92,18.605,0.126,0.26,0.005,0.686,0.004,0.003
0.0,-3.0,-8.999,-3.0,-9.0,0.963,0.095,6.367,0.005,0.641,0.643,2663.564,1.0,16.564,9.486,-0.005,0.0,0.0,52.85,0.262,18.431,0.118,0.244,0.005,0.686,-0.0,-0.001
0.0,-3.99,-10.993,-4.0,-11.0,0.953,0.092,6.365,0.004,0.653,0.655,2507.014,1.0,17.049,11.695,-0.01,-0.002,-0.0,-156.55,2.209,18.667,0.137,0.213,0.006,0.68,-0.01,-0.007
0.0,-4.002,-11.998,-4.0,-12.0,0.951,0.092,6.364,0.004,0.651,0.655,2539.673,1.0,16.991,12.648,-0.001,-0.0,0.0,32.659,0.953,18.572,0.13,0.199,0.005,0.678,0.002,-0.002
0.0,-3.991,1.992,-4.0,2.0,0.971,0.086,6.383,0.004,0.683,0.686,2091.161,1.0,18.031,4.461,0.019,0.018,-0.001,-448.512,-8.187,20.719,0.2,0.569,0.039,0.73,-0.009,0.008
0.0,-4.002,3.009,-4.0,3.0,0.965,0.086,6.387,0.004,0.684,0.69,2086.438,1.0,18.037,5.007,-0.005,0.005,-0.0,-4.723,0.546,20.461,0.17,0.513,0.031,0.721,0.002,-0.009
0.0,-5.013,-12.999,-5.0,-13.0,0.941,0.091,6.363,0.004,0.654,0.655,2496.148,1.0,17.113,13.932,-0.024,-0.025,0.001,409.71,8.925,18.579,0.123,0.187,0.005,0.676,0.013,-0.001
0.0,-4.995,-13.991,-5.0,-14.0,0.94,0.093,6.362,0.004,0.647,0.651,2593.647,1.0,16.872,14.856,-0.001,-0.001,0.0,97.499,0.923,18.367,0.126,0.187,0.006,0.675,-0.005,-0.009
0.0,-4.997,-8.993,-5.0,-9.0,0.955,0.094,6.367,0.004,0.647,0.647,2581.006,1.0,16.789,10.288,0.014,0.005,0.0,-12.641,-4.567,18.508,0.113,0.215,0.004,0.683,-0.003,-0.007
0.0,-5.005,2.003,-5.0,2.0,0.965,0.085,6.384,0.004,0.684,0.69,2084.877,1.0,18.066,5.391,0.011,0.017,-0.001,-496.129,-4.897,20.647,0.205,0.549,0.034,0.729,0.005,-0.003
0.0,-5.0,7.014,-5.0,7.0,0.946,0.087,6.404,0.004,0.686,0.69,2038.429,1.0,17.949,8.614,-0.019,0.02,-0.0,-46.448,3.223,19.995,0.209,0.428,0.022,0.704,-0.0,-0.014
0.0,-6.003,-2.003,-6.0,-2.0,0.962,0.092,6.372,0.004,0.656,0.663,2464.096,1.0,17.073,6.329,0.015,-0.032,0.001,425.667,-2.285,19.697,0.152,0.437,0.015,0.712,0.003,0.003
0.0,-6.008,-7.003,-6.0,-7.0,0.951,0.093,6.369,0.004,0.65,0.651,2523.584,1.0,16.894,9.227,-0.011,-0.003,0.0,59.488,2.898,18.755,0.116,0.246,0.005,0.689,0.008,0.003
0.0,-6.007,12.997,-6.0,13.0,0.928,0.091,6.437,0.004,0.685,0.69,2077.079,1.0,17.483,14.318,-0.023,0.068,-0.001,-446.505,5.091,19.029,0.157,0.299,0.01,0.678,0.007,0.003
0.0,-7.007,-3.0,-7.0,-3.0,0.953,0.093,6.371,0.004,0.652,0.655,2505.822,1.0,16.945,7.622,0.025,-0.066,0.001,428.743,-6.696,19.31,0.148,0.376,0.01,0.702,0.007,-0.0
0.0,-7.006,7.007,-7.0,7.0,0.938,0.086,6.404,0.004,0.689,0.694,2000.085,1.0,18.055,9.909,-0.015,0.033,-0.001,-505.737,2.287,19.913,0.201,0.42,0.019,0.697,0.006,-0.007
0.0,-7.004,8.002,-7.0,8.0,0.939,0.087,6.406,0.004,0.686,0.69,1980.74,1.0,17.902,10.634,0.0,0.002,0.0,-19.345,0.725,19.776,0.19,0.392,0.019,0.699,0.004,-0.002
0.0,-8.003,-7.004,-8.0,-7.0,0.946,0.092,6.37,0.004,0.653,0.655,2502.539,1.0,16.997,10.635,0.007,-0.036,0.001,521.799,0.001,18.706,0.113,0.217,0.004,0.685,0.003,0.004
0.0,-8.005,0.994,-8.0,1.0,0.955,0.085,6.382,0.004,0.685,0.69,2070.027,1.0,18.124,8.067,0.009,0.012,-0.001,-432.512,-2.568,20.696,0.262,0.529,0.039,0.736,0.005,0.006
0.0,-8.004,2.0,-8.0,2.0,0.949,0.085,6.385,0.004,0.686,0.69,2056.488,1.0,18.141,8.25,-0.006,0.003,-0.0,-13.539,0.183,20.548,0.24,0.521,0.033,0.722,0.004,0.0
0.0,-9.008,-0.999,-9.0,-1.0,0.952,0.092,6.374,0.004,0.654,0.655,2492.035,1.0,16.99,9.063,0.004,-0.011,0.001,435.547,0.813,19.483,0.142,0.393,0.014,0.712,0.008,-0.001
0.0,-9.001,-3.996,-9.0,-4.0,0.943,0.09,6.372,0.004,0.661,0.663,2409.841,1.0,17.281,9.849,-0.009,-0.002,-0.0,-82.194,0.786,19.279,0.162,0.318,0.009,0.696,0.001,-0.004
0.0,-9.0,12.002,-9.0,12.0,0.916,0.089,6.432,0.004,0.689,0.694,2012.189,1.0,17.79,15.001,-0.028,0.06,-0.001,-397.652,5.153,19.265,0.177,0.332,0.016,0.685,-0.0,-0.002
0.0,9.993,-0.013,10.0,0.0,0.955,0.087,6.367,0.004,0.676,0.678,2134.369,1.0,17.818,9.993,0.04,-0.066,0.0,122.18,-5.008,20.192,0.183,0.438,0.021,0.722,0.007,0.013
0.0,9.984,0.99,10.0,1.0,0.953,0.085,6.372,0.004,0.685,0.69,2022.389,1.0,18.139,10.033,-0.002,0.006,-0.0,-111.98,0.039,19.967,0.146,0.391,0.015,0.714,0.016,0.01
0.0,10.99,-10.993,11.0,-11.0,0.931,0.095,6.358,0.005,0.641,0.647,2649.903,1.0,16.605,15.545,-0.022,-0.014,0.001,627.513,5.512,18.537,0.114,0.275,0.011,0.68,0.01,-0.007
0.0,10.994,3.994,11.0,4.0,0.943,0.085,6.383,0.003,0.688,0.69,2005.817,1.0,18.173,11.697,0.012,0.025,-0.001,-644.086,-3.848,19.493,0.169,0.316,0.01,0.694,0.006,0.006
0.0,10.992,5.993,11.0,6.0,0.941,0.085,6.391,0.003,0.69,0.694,1985.829,1.0,18.172,12.52,-0.002,0.008,0.0,-19.988,0.823,19.192,0.135,0.252,0.005,0.689,0.008,0.007
0.0,11.988,-12.001,12.0,-12.0,0.927,0.095,6.355,0.005,0.64,0.639,2681.113,1.0,16.552,16.963,-0.014,-0.036,0.001,695.284,4.444,18.45,0.126,0.275,0.01,0.678,0.012,0.001
0.0,11.992,-1.0,12.0,-1.0,0.95,0.095,6.361,0.004,0.644,0.647,2578.893,1.0,16.668,12.034,0.023,0.005,-0.0,-102.219,-4.93,19.374,0.194,0.423,0.024,0.721,0.008,-0.0
0.0,11.983,-4.995,12.0,-5.0,0.936,0.095,6.359,0.004,0.642,0.647,2625.12,1.0,16.602,12.983,-0.014,-0.002,0.0,46.227,0.949,19.015,0.138,0.365,0.012,0.694,0.017,-0.005
0.0,11.999,-6.009,12.0,-6.0,0.936,0.094,6.358,0.004,0.644,0.647,2595.8,1.0,16.674,13.42,0.0,-0.001,-0.0,-29.32,0.437,19.046,0.152,0.36,0.011,0.693,0.001,0.009
0.0,11.991,9.981,12.0,10.0,0.93,0.089,6.41,0.004,0.686,0.69,2033.926,1.0,17.776,15.601,-0.006,0.052,-0.001,-561.874,2.181,18.758,0.144,0.196,0.006,0.677,0.009,0.019
0.0,11.987,11.984,12.0,12.0,0.923,0.089,6.422,0.004,0.69,0.694,1999.094,1.0,17.785,16.95,-0.006,0.012,-0.0,-34.832,1.349,18.644,0.14,0.199,0.006,0.675,0.013,0.016
0.0,11.989,5.995,12.0,6.0,0.939,0.085,6.39,0.003,0.692,0.694,1959.499,1.0,18.201,13.404,0.015,-0.032,-0.0,-39.595,-3.546,19.143,0.133,0.247,0.005,0.688,0.011,0.005
0.0,12.998,-11.002,13.0,-11.0,0.925,0.093,6.353,0.004,0.646,0.651,2575.069,1.0,16.804,17.03,-0.014,-0.037,0.001,615.571,3.626,18.65,0.106,0.263,0.008,0.683,0.002,0.002
0.0,12.985,-1.005,13.0,-1.0,0.945,0.095,6.358,0.004,0.643,0.647,2598.118,1.0,16.612,13.024,0.021,0.005,0.0,23.049,-4.005,19.237,0.183,0.405,0.022,0.716,0.015,0.005
0.0,12.991,-9.001,13.0,-9.0,0.929,0.095,6.354,0.004,0.642,0.647,2619.69,1.0,16.62,15.805,-0.016,-0.004,0.0,21.572,2.781,18.722,0.158,0.311,0.01,0.686,0.009,0.001
0.0,12.994,9.988,13.0,10.0,0.927,0.087,6.408,0.003,0.691,0.694,1948.309,1.0,17.981,16.389,-0.002,0.053,-0.001,-671.381,0.584,18.777,0.148,0.204,0.006,0.678,0.006,0.012
0.0,0.992,-13.996,1.0,-14.0,0.954,0.094,6.36,0.004,0.643,0.647,2603.247,1.0,16.716,14.032,0.027,-0.048,0.001,654.938,-2.357,18.436,0.127,0.237,0.006,0.68,0.008,-0.004
0.0,0.988,12.993,1.0,13.0,0.951,0.091,6.434,0.004,0.688,0.69,2003.666,1.0,17.603,13.031,-0.003,0.074,-0.001,-599.581,-1.001,18.808,0.135,0.236,0.006,0.678,0.012,0.007
0.0,1.983,-11.004,2.0,-11.0,0.961,0.094,6.364,0.004,0.644,0.647,2606.0,1.0,16.704,11.181,0.011,-0.07,0.001,602.334,-1.85,18.659,0.146,0.275,0.007,0.684,0.017,0.004
0.0,1.976,-1.002,2.0,-1.0,0.985,0.095,6.37,0.004,0.646,0.651,2560.721,1.0,16.688,2.215,0.023,0.006,-0.0,-45.279,-8.966,20.531,0.287,0.709,0.087,0.772,0.024,0.002
0.0,1.978,0.994,2.0,1.0,0.985,0.085,6.378,0.004,0.684,0.69,2032.137,1.0,18.121,2.214,0.001,0.008,-0.001,-528.584,-0.002,21.1,0.22,0.662,0.066,0.756,0.022,0.006
0.0,1.978,8.991,2.0,9.0,0.963,0.088,6.412,0.004,0.688,0.69,2001.209,1.0,17.903,9.206,-0.023,0.034,0.0,-30.928,6.992,19.262,0.141,0.275,0.006,0.688,0.022,0.009
0.0,2.981,-0.012,3.0,0.0,0.98,0.088,6.373,0.004,0.673,0.675,2185.884,1.0,17.691,2.981,0.018,-0.039,0.0,184.675,-6.225,21.231,0.276,0.659,0.071,0.763,0.019,0.012
0.0,2.99,-2.0,3.0,-2.0,0.978,0.094,6.369,0.004,0.646,0.651,2573.167,1.0,16.693,3.597,-0.002,-0.004,0.001,387.283,0.616,20.005,0.204,0.579,0.046,0.731,0.01,-0.0
0.0,2.981,-8.01,3.0,-8.0,0.962,0.096,6.364,0.005,0.64,0.647,2636.066,1.0,16.513,8.547,-0.016,-0.004,0.0,62.9,4.95,18.781,0.137,0.329,0.01,0.693,0.019,0.01
0.0,2.984,13.001,3.0,13.0,0.944,0.09,6.435,0.004,0.691,0.694,1967.189,1.0,17.71,13.339,-0.018,0.071,-0.001,-668.878,4.792,18.785,0.143,0.219,0.006,0.677,0.016,-0.001
0.0,3.991,-10.993,4.0,-11.0,0.948,0.095,6.363,0.005,0.641,0.643,2658.345,1.0,16.585,11.695,0.004,-0.072,0.001,691.157,-1.644,18.555,0.131,0.275,0.008,0.679,0.009,-0.007
0.0,3.993,-6.996,4.0,-7.0,0.958,0.094,6.365,0.004,0.645,0.651,2580.645,1.0,16.694,8.056,0.01,0.002,-0.0,-77.7,-3.64,19.204,0.182,0.395,0.016,0.695,0.007,-0.004
0.0,4.99,-11.998,5.0,-12.0,0.942,0.095,6.362,0.005,0.641,0.643,2673.95,1.0,16.589,12.995,-0.016,-0.003,0.0,93.304,4.939,18.522,0.138,0.28,0.009,0.678,0.01,-0.002
0.0,4.992,9.991,5.0,10.0,0.945,0.088,6.417,0.003,0.691,0.694,1963.839,1.0,17.945,11.168,0.003,0.055,-0.001,-710.111,-1.827,18.975,0.141,0.218,0.005,0.682,0.008,0.009
0.0,5.989,-14.002,6.0,-14.0,0.93,0.094,6.359,0.004,0.644,0.647,2619.323,1.0,16.717,15.229,-0.015,-0.057,0.001,655.484,4.061,18.565,0.133,0.271,0.008,0.677,0.011,0.002
0.0,5.986,11.986,6.0,12.0,0.935,0.09,6.427,0.004,0.687,0.69,2027.574,1.0,17.64,13.398,0.006,0.068,-0.001,-591.749,-1.831,18.763,0.139,0.198,0.005,0.676,0.014,0.014
0.0,5.986,12.986,6.0,13.0,0.933,0.089,6.433,0.004,0.69,0.694,1965.243,1.0,17.754,14.299,-0.002,0.006,-0.0,-62.331,0.901,18.722,0.138,0.202,0.006,0.675,0.014,0.014
0.0,6.988,-1.001,7.0,-1.0,0.961,0.094,6.368,0.004,0.649,0.655,2512.712,1.0,16.813,7.059,0.028,-0.066,0.001,547.469,-7.24,20.082,0.251,0.536,0.041,0.734,0.012,0.001
0.0,6.994,-3.005,7.0,-3.0,0.955,0.094,6.367,0.004,0.646,0.651,2580.494,1.0,16.693,7.612,-0.007,-0.001,0.0,67.782,0.553,19.504,0.154,0.452,0.02,0.705,0.006,0.005
